Group,allsubjects_arousal_mean,allsubjects_craving_mean,allsubjects_related_mean,allsubjects_typicality_mean,allsubjects_valence_mean,allsubjects_valence_fromneutral_mean,allsubjects_arousal_sd,allsubjects_craving_sd,allsubjects_related_sd,allsubjects_typicality_sd,allsubjects_valence_sd,allsubjects_valence_fromneutral_sd,allsubjects_CountNeither,allsubjects_CountMeth,allsubjects_CountOpioid,allsubjects_CountBoth,allsubjects_FractionNeither,allsubjects_FractionMeth,allsubjects_FractionOpioid,allsubjects_FractionBoth,allsubjects_MethToOpioid,injectionusers_arousal_mean,injectionusers_craving_mean,injectionusers_related_mean,injectionusers_typicality_mean,injectionusers_valence_mean,injectionusers_valence_fromneutral_mean,injectionusers_arousal_sd,injectionusers_craving_sd,injectionusers_related_sd,injectionusers_typicality_sd,injectionusers_valence_sd,injectionusers_valence_fromneutral_sd,injectionusers_CountNeither,injectionusers_CountMeth,injectionusers_CountOpioid,injectionusers_CountBoth,injectionusers_FractionNeither,injectionusers_FractionMeth,injectionusers_FractionOpioid,injectionusers_FractionBoth,injectionusers_MethToOpioid,noninjectionusers_arousal_mean,noninjectionusers_craving_mean,noninjectionusers_related_mean,noninjectionusers_typicality_mean,noninjectionusers_valence_mean,noninjectionusers_valence_fromneutral_mean,noninjectionusers_arousal_sd,noninjectionusers_craving_sd,noninjectionusers_related_sd,noninjectionusers_typicality_sd,noninjectionusers_valence_sd,noninjectionusers_valence_fromneutral_sd,noninjectionusers_CountNeither,noninjectionusers_CountMeth,noninjectionusers_CountOpioid,noninjectionusers_CountBoth,noninjectionusers_FractionNeither,noninjectionusers_FractionMeth,noninjectionusers_FractionOpioid,noninjectionusers_FractionBoth,noninjectionusers_MethToOpioid,ImageSet,File,hue_mean,hue_sd,saturation_mean,saturation_sd,value_mean,value_sd,Category,p_cravingdelta_injectionVnon,selection_cost,category_number,selected,in_set
meth Slide008.jpeg,4.59259259259259,85,0,84.8888888888889,4.48148148148148,1.33333333333333,2.70696053307678,23.2891523114221,0,24.5644103615425,1.96841151049365,1.5191090506255,0,27,0,0,0,1,0,0,-1,4.8,88.7,0,87.5,4.8,1.3,2.64773985047426,16.8744590556572,0,20.2835167717923,1.96281216089247,1.45457535854428,0,20,0,0,0,1,0,0,-1,4,74.4285714285714,0,77.4285714285714,3.57142857142857,1.42857142857143,3,35.67378656127,0,34.9897944304581,1.81265393434993,1.81265393434993,0,7,0,0,0,1,0,0,-1,meth,Slide008.jpeg,0.375,0.296,0.161,0.186,0.627,0.26,meth,0.342169795962696,0.025475,1,TRUE,1
opioid Slide098.jpeg,5.17857142857143,90.7857142857143,1.35714285714286,92.0714285714286,4.28571428571429,1.64285714285714,2.51003277872313,15.1592952608039,0.487950036474267,14.0183175707082,2.12319017234361,1.49602648308619,0,0,18,10,0,0,0.642857142857143,0.357142857142857,0.642857142857143,5.52380952380952,91.1904761904762,1.33333333333333,91.7619047619048,4.38095238095238,1.66666666666667,2.48231842476036,15.9925577929831,0.483045891539648,15.3912467393151,2.17890317536577,1.49443411809733,0,0,14,7,0,0,0.666666666666667,0.333333333333333,0.666666666666667,4.14285714285714,89.5714285714286,1.42857142857143,93,4,1.57142857142857,2.47847879612821,13.3897615470073,0.534522483824849,9.66091783079296,2.08166599946613,1.61834718742537,0,0,4,3,0,0,0.571428571428571,0.428571428571429,0.571428571428571,opioid,Slide098.jpeg,0.176,0.211,0.14,0.107,0.449,0.259,opioid_injection_hand,0.7966506277993,0.026377,5,TRUE,0
opioid Slide037.jpeg,4.92857142857143,93.5357142857143,1.35714285714286,95.1071428571429,4.5,1.5,2.91774356536477,10.9459349561146,0.869835476750493,9.58911143959951,2.08166599946613,1.50308325094096,0,7,4,17,0,0.25,0.142857142857143,0.607142857142857,-0.107142857142857,5.23809523809524,92.5714285714286,1.42857142857143,94.5714285714286,4.66666666666667,1.38095238095238,2.73687343340466,12.3473536783046,0.870139561876632,10.9067475838191,1.9832633040858,1.4309504001254,0,5,2,14,0,0.238095238095238,0.0952380952380952,0.666666666666667,-0.142857142857143,4,96.4285714285714,1.14285714285714,96.7142857142857,4,1.85714285714286,3.46410161513775,4.23702501200795,0.899735410842437,3.63841933236058,2.44948974278318,1.77281052085584,0,2,2,3,0,0.285714285714286,0.285714285714286,0.428571428571429,0,opioid,Slide037.jpeg,0.21,0.162,0.256,0.223,0.46,0.181,opioid_injection_instrument,0.229552755802428,0.028836,3,TRUE,1
opioid Slide111.jpeg,4.66666666666667,90.7777777777778,1.25925925925926,89.7777777777778,4.07407407407407,1.74074074074074,2.74562589193458,14.5028732785381,0.655895898904262,17.9021557217889,2.12902877687539,1.50875885294943,0,3,14,10,0,0.111111111111111,0.518518518518518,0.37037037037037,0.407407407407407,5,89.7,1.25,88.4,4.2,1.6,2.61574181890298,16.4895501199364,0.550119604220181,20.4589447687957,2.06728909698821,1.50087693664316,0,1,13,6,0,0.05,0.65,0.3,0.6,3.71428571428571,93.8571428571429,1.28571428571429,93.7142857142857,3.71428571428571,2.14285714285714,3.09377254681539,5.95618925792242,0.951189731211342,6.23736818736572,2.42997158517582,1.57359158493889,0,2,1,4,0,0.285714285714286,0.142857142857143,0.571428571428571,-0.142857142857143,opioid,Slide111.jpeg,0.111,0.066,0.318,0.221,0.387,0.225,opioid_face_activities,0.345175325176982,0.029414,6,TRUE,0
opioid Slide049.jpeg,4.85714285714286,92.7857142857143,1.35714285714286,92.6428571428571,4.39285714285714,1.46428571428571,2.77173946873433,13.1158855982528,0.911420775870196,12.6438809258758,1.91174315868055,1.34665959451231,0,8,2,18,0,0.285714285714286,0.0714285714285714,0.642857142857143,-0.214285714285714,5.14285714285714,91.9047619047619,1.38095238095238,93.4285714285714,4.57142857142857,1.38095238095238,2.6322179675269,14.8152109735392,0.920662287496912,12.3837451062731,1.83225076262581,1.2440333788203,0,6,1,14,0,0.285714285714286,0.0476190476190476,0.666666666666667,-0.238095238095238,4,95.4285714285714,1.28571428571429,90.2857142857143,3.85714285714286,1.71428571428571,3.21455025366432,5.62308168347639,0.951189731211342,14.1269752095567,2.19306265517513,1.70433620649269,0,2,1,4,0,0.285714285714286,0.142857142857143,0.571428571428571,-0.142857142857143,opioid,Slide049.jpeg,0.236,0.226,0.312,0.283,0.43,0.202,opioid_injection_instrument,0.371009884780118,0.03074,3,TRUE,1
meth Slide012.jpeg,4.57142857142857,91.7857142857143,0,93.3571428571429,4.46428571428571,1.53571428571429,3.03593992314262,14.5712988893493,0,13.4995590756919,2.0272612953905,1.40058566736927,0,28,0,0,0,1,0,0,-1,4.66666666666667,90.5714285714286,0,92.4761904761905,4.61904761904762,1.52380952380952,2.93825344947187,16.4516607932799,0,15.2598133921062,2.06097526613471,1.40068010691405,0,21,0,0,0,1,0,0,-1,4.28571428571429,95.4285714285714,0,96,4,1.57142857142857,3.54562104171167,5.71130874835599,0,5.74456264653803,2,1.51185789203691,0,7,0,0,0,1,0,0,-1,meth,Slide012.jpeg,0.267,0.318,0.235,0.133,0.608,0.224,meth,0.256869351172411,0.030978,1,TRUE,1
meth Slide048.jpeg,4.60714285714286,92.5357142857143,0.285714285714286,91.0357142857143,4.42857142857143,1.42857142857143,2.6574742354667,13.6530613657188,0.712696645099798,14.4849401815642,1.93273115964164,1.39916830927232,0,24,0,4,0,0.857142857142857,0,0.142857142857143,-0.857142857142857,4.90476190476191,92.1904761904762,0.285714285714286,90.5238095238095,4.57142857142857,1.28571428571429,2.50808217378861,14.8681506839924,0.717137165600636,15.6927341391456,1.7768350675127,1.27054543967767,0,18,0,3,0,0.857142857142857,0,0.142857142857143,-0.857142857142857,3.71428571428571,93.5714285714286,0.285714285714286,92.5714285714286,4,1.85714285714286,3.09377254681539,10.0142755247554,0.755928946018454,10.9370493104424,2.44948974278318,1.77281052085584,0,6,0,1,0,0.857142857142857,0,0.142857142857143,-0.857142857142857,meth,Slide048.jpeg,0.323,0.404,0.18,0.217,0.66,0.263,meth_instrument,0.78542749473941,0.032529,3,TRUE,1
meth Slide030.jpeg,5.03571428571429,90.6071428571429,0,93.5,4.67857142857143,1.10714285714286,2.64550132275099,14.9921937359371,0,13.8175947952575,1.76495874316636,1.39680284974588,0,28,0,0,0,1,0,0,-1,5.19047619047619,90.4761904761905,0,92.1904761904762,4.85714285714286,1,2.61952376624164,16.3664872456464,0,15.7563290382597,1.68183573174416,1.34164078649987,0,21,0,0,0,1,0,0,-1,4.57142857142857,91,0,97.4285714285714,4.14285714285714,1.42857142857143,2.8784916685157,10.8781125813871,0,2.76026223736942,2.03540097839643,1.61834718742537,0,7,0,0,0,1,0,0,-1,meth,Slide030.jpeg,0.263,0.221,0.277,0.2,0.475,0.285,meth_hand,0.924588402830266,0.033323,2,TRUE,0
opioid Slide046.jpeg,4.5,87.1785714285714,1.5,88.75,4.46428571428571,1.10714285714286,2.44191788620399,21.7000658326849,0.509175077217316,22.5513816608831,1.68835100039331,1.37003070293484,0,0,14,14,0,0,0.5,0.5,0.5,4.80952380952381,84.9523809523809,1.47619047619048,85.8571428571429,4.57142857142857,0.904761904761905,2.24986772097934,24.4979105037066,0.511766315719159,25.4564053123879,1.46872150428284,1.22085060121056,0,0,11,10,0,0,0.523809523809524,0.476190476190476,0.523809523809524,3.57142857142857,93.8571428571429,1.57142857142857,97.4285714285714,4.14285714285714,1.71428571428571,2.93582145558064,7.01019665507731,0.534522483824849,3.35942171894424,2.34012616672488,1.70433620649269,0,0,3,4,0,0,0.428571428571429,0.571428571428571,0.428571428571429,opioid,Slide046.jpeg,0.346,0.322,0.09,0.067,0.295,0.23,opioid_injection_instrument,0.147688856089131,0.033441,3,TRUE,1
opioid Slide075.jpeg,4.82142857142857,91.1785714285714,1.35714285714286,92.8928571428571,4.35714285714286,1.21428571428571,2.76289664728847,15.3213807796396,0.67846699279881,13.1496776068473,1.66030532029918,1.2868895275371,0,3,12,13,0,0.107142857142857,0.428571428571429,0.464285714285714,0.321428571428571,5.19047619047619,92.5238095238095,1.28571428571429,92.0476190476191,4.42857142857143,1.23809523809524,2.60036627456687,14.8412231558556,0.643650304346789,14.9682203032832,1.69030850945703,1.26114082896249,0,2,11,8,0,0.0952380952380952,0.523809523809524,0.380952380952381,0.428571428571429,3.71428571428571,87.1428571428571,1.57142857142857,95.4285714285714,4.14285714285714,1.14285714285714,3.14718316987777,17.2281607784907,0.786795792469443,4.61364436055861,1.67616341969505,1.4638501094228,0,1,1,5,0,0.142857142857143,0.142857142857143,0.714285714285714,0,opioid,Slide075.jpeg,0.2,0.28,0.383,0.213,0.277,0.233,opioid_instrument_hand,0.477881021496943,0.034018,4,TRUE,2
opioid Slide069.jpeg,4.71428571428571,91.2857142857143,1.67857142857143,92,4.35714285714286,1.28571428571429,2.85264195747839,13.9280083999622,0.611832186419303,13.835006592243,1.85021091318812,1.46204177011676,0,2,5,21,0,0.0714285714285714,0.178571428571429,0.75,0.107142857142857,4.95238095238095,89.6190476190476,1.66666666666667,90.0952380952381,4.42857142857143,1.14285714285714,2.67350314150162,15.4546956957301,0.577350269189626,15.4883981157018,1.71963451266333,1.38873014965883,0,1,5,15,0,0.0476190476190476,0.238095238095238,0.714285714285714,0.19047619047619,4,96.2857142857143,1.71428571428571,97.7142857142857,4.14285714285714,1.71428571428571,3.46410161513775,6.15668432719771,0.755928946018454,3.30223589477825,2.34012616672488,1.70433620649269,0,1,0,6,0,0.142857142857143,0,0.857142857142857,-0.142857142857143,opioid,Slide069.jpeg,0.251,0.191,0.375,0.268,0.27,0.323,opioid_instrument_hand,0.116355855538199,0.034126,4,TRUE,1
opioid Slide105.jpeg,4.39285714285714,85.5714285714286,1.42857142857143,91.4642857142857,4.60714285714286,1.10714285714286,2.72626845386504,19.3571282141337,0.50395263067897,13.644920755866,1.5948826896204,1.19688749786255,0,0,16,12,0,0,0.571428571428571,0.428571428571429,0.571428571428571,4.80952380952381,85.1904761904762,1.38095238095238,90.6190476190476,4.80952380952381,0.952380952380952,2.74989177276211,20.3214641392274,0.497613351528119,15.2232591467011,1.40068010691405,1.02353263143832,0,0,13,8,0,0,0.619047619047619,0.380952380952381,0.619047619047619,3.14285714285714,86.7142857142857,1.57142857142857,94,4,1.57142857142857,2.41029537806548,17.5377144625926,0.534522483824849,7.43863786814047,2.08166599946613,1.61834718742537,0,0,3,4,0,0,0.428571428571429,0.571428571428571,0.428571428571429,opioid,Slide105.jpeg,0.169,0.25,0.366,0.206,0.381,0.253,opioid_face_activities,0.851703585708141,0.035078,6,TRUE,2
opioid Slide109.jpeg,4.85714285714286,92.5357142857143,1.25,94.3571428571429,4.25,1.46428571428571,2.71776440962851,13.958887101074,0.700528900717694,10.1295836838671,1.91727043630416,1.42678459681701,0,4,13,11,0,0.142857142857143,0.464285714285714,0.392857142857143,0.321428571428571,5.23809523809524,93.1904761904762,1.28571428571429,93.8095238095238,4.42857142857143,1.23809523809524,2.42703032335325,12.7342806927563,0.643650304346789,11.4700437994763,1.71963451266333,1.30018313728343,0,2,11,8,0,0.0952380952380952,0.523809523809524,0.380952380952381,0.428571428571429,3.71428571428571,90.5714285714286,1.14285714285714,96,3.71428571428571,2.14285714285714,3.40168025708304,18.1737644500449,0.899735410842437,4.35889894354067,2.49761791275112,1.67616341969505,0,2,2,3,0,0.285714285714286,0.285714285714286,0.428571428571429,0,opioid,Slide109.jpeg,0.137,0.142,0.325,0.199,0.426,0.318,opioid_face_activities,0.73281409596148,0.03547,6,TRUE,0
opioid Slide089.jpeg,4.77777777777778,90,1.59259259259259,89.8518518518518,4.22222222222222,1.44444444444444,2.6650636207348,15.402297530913,0.693888666488711,16.2639377001902,2.00640001635791,1.57707941689044,0,3,5,19,0,0.111111111111111,0.185185185185185,0.703703703703704,0.0740740740740741,5.1,90.6,1.7,90.15,4.4,1.5,2.61372893532754,14.751984701442,0.571240570577479,16.1645323242944,2.11261872914562,1.5727950313141,0,1,4,15,0,0.05,0.2,0.75,0.15,3.85714285714286,88.2857142857143,1.28571428571429,89,3.71428571428571,1.28571428571429,2.79455252402309,18.2821797179137,0.951189731211342,17.8232058470598,1.70433620649269,1.70433620649269,0,2,1,4,0,0.285714285714286,0.142857142857143,0.571428571428571,-0.142857142857143,opioid,Slide089.jpeg,0.24,0.31,0.215,0.175,0.487,0.34,opioid_injection_hand,0.76940899520254,0.036794,5,TRUE,1
meth Slide046.jpeg,5,92.4285714285714,0,93.2142857142857,4.53571428571429,1.60714285714286,2.8153021020711,12.5090443470391,0,11.9887513415768,2.18551024396021,1.52362350055011,0,28,0,0,0,1,0,0,-1,5.38095238095238,91.9523809523809,0,92.8571428571429,4.76190476190476,1.57142857142857,2.6167955685569,13.3883389204045,0,12.7054543967767,2.18871564861135,1.5023790657297,0,21,0,0,0,1,0,0,-1,3.85714285714286,93.8571428571429,0,94.2857142857143,3.85714285714286,1.71428571428571,3.28778402720188,10.1723247331272,0,10.3394759008744,2.19306265517513,1.70433620649269,0,7,0,0,0,1,0,0,-1,meth,Slide046.jpeg,0.309,0.24,0.231,0.179,0.36,0.263,meth_instrument,0.699374900037243,0.036842,3,TRUE,1
opioid Slide008.jpeg,4.2962962962963,83.4444444444444,1.07407407407407,84.4814814814815,4.85185185185185,0.962962962962963,2.77093173464499,19.7139804616172,0.384900179459751,19.6573931489683,1.63386525439391,1.31504552367769,1,0,26,0,0.037037037037037,0,0.962962962962963,0,0.962962962962963,4.75,83.8,1,83.75,5.05,1.05,2.7505980211009,19.8244930910172,0,20.4550212597504,1.66938375014948,1.27630222456166,0,0,20,0,0,0,1,0,1,3,82.4285714285714,1.28571428571429,86.5714285714286,4.28571428571429,0.714285714285714,2.58198889747161,20.9273118424795,0.755928946018454,18.5099715726159,1.49602648308619,1.49602648308619,1,0,6,0,0.142857142857143,0,0.857142857142857,0,0.857142857142857,opioid,Slide008.jpeg,0.181,0.261,0.318,0.42,0.459,0.354,opioid,0.882771571048323,0.039566,1,TRUE,2
control Slide074.jpeg,2.74074074074074,13.1481481481481,2.88888888888889,19.2962962962963,4.92592592592593,0.444444444444444,2.10480389352534,22.9911416113379,0.423659272868162,28.8601599425373,1.20658213804136,1.12089707663561,25,0,1,1,0.925925925925926,0,0.037037037037037,0.037037037037037,0.037037037037037,2.45,10.4,3,18.5,4.8,0.5,1.9324105480761,20.3247321468723,0,28.774074588439,1.32188063797479,1.23544153624268,20,0,0,0,1,0,0,0,0,3.57142857142857,21,2.57142857142857,21.5714285714286,5.28571428571429,0.285714285714286,2.50713268211203,29.7545514725619,0.786795792469443,31.2935410953397,0.755928946018454,0.755928946018454,5,0,1,1,0.714285714285714,0,0.142857142857143,0.142857142857143,0.142857142857143,control,Slide074.jpeg,0.567,0.312,0.608,0.288,0.142,0.25,control_tool_hand_simple,0.407488548779463,0.039617,4,TRUE,1
opioid Slide117.jpeg,4.77777777777778,88.2962962962963,1.77777777777778,86.9259259259259,4.33333333333333,1.40740740740741,2.62141085520658,15.2260273489807,0.640512615220349,16.5852713294424,2,1.5506638593062,0,3,0,24,0,0.111111111111111,0,0.888888888888889,-0.111111111111111,5,87.6,1.9,86.6,4.45,1.35,2.51312344975017,16.3944791734419,0.447213595499958,18.146770047529,2.01246117974981,1.56524758424985,0,1,0,19,0,0.05,0,0.95,-0.05,4.14285714285714,90.2857142857143,1.42857142857143,87.8571428571429,4,1.57142857142857,3.02371578407382,12.134170562428,0.975900072948533,12.1576940169394,2.08166599946613,1.61834718742537,0,2,0,5,0,0.285714285714286,0,0.714285714285714,-0.285714285714286,opioid,Slide117.jpeg,0.284,0.277,0.251,0.171,0.475,0.305,opioid_face_activities,0.654249099120766,0.040282,6,TRUE,0
opioid Slide096.jpeg,4.85714285714286,89.4642857142857,1.5,92.75,4.10714285714286,1.75,2.79833661854464,21.5535201951847,0.74535599249993,13.3350693314311,2.04286084285749,1.35058286457147,0,4,6,18,0,0.142857142857143,0.214285714285714,0.642857142857143,0.0714285714285714,5.42857142857143,91.7619047619048,1.57142857142857,91.7619047619048,4.33333333333333,1.61904761904762,2.52133751353183,15.8868019497467,0.676123403782813,15.1059748507164,1.95789002074512,1.2440333788203,0,2,5,14,0,0.0952380952380952,0.238095238095238,0.666666666666667,0.142857142857143,3.14285714285714,82.5714285714286,1.28571428571429,95.7142857142857,3.42857142857143,2.14285714285714,3.07834216359885,34.2824403198739,0.951189731211342,5.08967208224281,2.29906813420444,1.67616341969505,0,2,1,4,0,0.285714285714286,0.142857142857143,0.571428571428571,-0.142857142857143,opioid,Slide096.jpeg,0.32,0.277,0.193,0.138,0.467,0.242,opioid_injection_hand,0.515648150207271,0.042338,5,TRUE,0
meth Slide099.jpeg,4.88888888888889,90.8888888888889,1.62962962962963,88.8148148148148,4.2962962962963,1.59259259259259,2.75029135985673,14.8824453463528,0.741523802623726,17.4268516001932,2.09054308024742,1.50023739811813,1,3,5,18,0.037037037037037,0.111111111111111,0.185185185185185,0.666666666666667,0.0740740740740741,5.3,90.7,1.7,87.05,4.5,1.5,2.5772282132473,15.9013405591776,0.656946685331786,19.6722486874544,2.11510855762212,1.53896752812773,1,1,5,13,0.05,0.05,0.25,0.65,0.2,3.71428571428571,91.4285714285714,1.42857142857143,93.8571428571429,3.71428571428571,1.85714285714286,3.09377254681539,12.5944054095081,0.975900072948533,7.1046597720222,2.05866345916355,1.4638501094228,0,2,0,5,0,0.285714285714286,0,0.714285714285714,-0.285714285714286,meth,Slide099.jpeg,0.411,0.367,0.245,0.16,0.395,0.291,meth_injection_hand,0.904245313732312,0.044371,5,TRUE,0
opioid Slide085.jpeg,4.75,90.6071428571429,1.14285714285714,89.3571428571429,4.14285714285714,1.5,2.9011491975882,20.7923406227252,0.590936840285279,21.4548868398826,2.01318405837868,1.57527187541754,1,2,21,4,0.0357142857142857,0.0714285714285714,0.75,0.142857142857143,0.678571428571429,5.09523809523809,90.1428571428571,1.19047619047619,87.3333333333333,4.09523809523809,1.47619047619048,2.80899914390806,23.3651144107743,0.511766315719159,24.3522757321227,1.99761762869579,1.60059512741504,1,0,18,2,0.0476190476190476,0,0.857142857142857,0.0952380952380952,0.857142857142857,3.71428571428571,92,1,95.4285714285714,4.28571428571429,1.57142857142857,3.14718316987777,11.0754984838908,0.816496580927726,6.10620293518929,2.21466970556828,1.61834718742537,0,2,3,2,0,0.285714285714286,0.428571428571429,0.285714285714286,0.142857142857143,opioid,Slide085.jpeg,0.287,0.326,0.31,0.168,0.458,0.241,opioid_instrument_hand,0.780913696506682,0.044633,4,TRUE,0
opioid Slide009.jpeg,4.40740740740741,85.7777777777778,1.07407407407407,87.6666666666667,4.59259259259259,1.14814814814815,2.81833637861415,17.7467945823666,0.384900179459751,17.2671319608627,1.86587284708296,1.51158866259981,1,0,26,0,0.037037037037037,0,0.962962962962963,0,0.962962962962963,4.7,85.65,1.1,86.25,4.75,1.05,2.77393886776642,18.717498145909,0.447213595499958,19.3713706278105,1.83173774266262,1.50350467767462,1,0,19,0,0.05,0,0.95,0,0.95,3.57142857142857,86.1428571428571,1,91.7142857142857,4.14285714285714,1.42857142857143,2.99205296617238,15.9731918270225,0,8.82636742407441,2.03540097839643,1.61834718742537,0,0,7,0,0,0,1,0,1,opioid,Slide009.jpeg,0.305,0.285,0.379,0.35,0.26,0.328,opioid,0.947591600961186,0.044666,1,TRUE,2
opioid Slide014.jpeg,4.57142857142857,89.4642857142857,1.46428571428571,90.1071428571429,4.46428571428571,1.39285714285714,2.94930715565753,15.0221617590593,0.50787450018337,15.0464448507115,1.97169118717058,1.47420501399243,0,0,15,13,0,0,0.535714285714286,0.464285714285714,0.535714285714286,4.80952380952381,89.3809523809524,1.47619047619048,88.4761904761905,4.52380952380952,1.42857142857143,2.96005147960382,16.2587705269377,0.511766315719159,16.9576503313963,2.04007469517779,1.5023790657297,0,0,11,10,0,0,0.523809523809524,0.476190476190476,0.523809523809524,3.85714285714286,89.7142857142857,1.42857142857143,95,4.28571428571429,1.28571428571429,3.02371578407382,11.5861164864719,0.534522483824849,4.79583152331272,1.88982236504614,1.49602648308619,0,0,4,3,0,0,0.571428571428571,0.428571428571429,0.571428571428571,opioid,Slide014.jpeg,0.171,0.321,0.043,0.151,0.157,0.293,opioid,0.9536411256035,0.045939,1,TRUE,1
meth Slide029.jpeg,4.64285714285714,88.2142857142857,0,89.3928571428571,4.46428571428571,1.46428571428571,2.94661495322,22.5706416043909,0,22.1097251699325,1.93375747947306,1.34665959451231,0,28,0,0,0,1,0,0,-1,4.90476190476191,86.2380952380952,0,87.1904761904762,4.61904761904762,1.42857142857143,2.73687343340466,25.4340416802064,0,25.1070090763895,1.9098740920854,1.28730060869358,0,21,0,0,0,1,0,0,-1,3.85714285714286,94.1428571428571,0,96,4,1.57142857142857,3.62530786869986,9.02641625874801,0,5.53774924194538,2.08166599946613,1.61834718742537,0,7,0,0,0,1,0,0,-1,meth,Slide029.jpeg,0.321,0.275,0.304,0.273,0.58,0.156,meth_hand,0.236023649097798,0.048457,2,TRUE,2
meth Slide118.jpeg,4.5,86.2857142857143,1.46428571428571,90.2857142857143,4.75,0.892857142857143,2.61760421986439,17.9213449041807,0.88116685505926,16.5772202978736,1.50616019019177,1.22744195651516,0,7,1,20,0,0.25,0.0357142857142857,0.714285714285714,-0.214285714285714,4.90476190476191,86.0952380952381,1.28571428571429,91.8571428571429,4.71428571428571,0.857142857142857,2.50808217378861,17.9663707016881,0.956182887467515,16.0912576086697,1.34695423615122,1.06234242529018,0,7,1,13,0,0.333333333333333,0.0476190476190476,0.619047619047619,-0.285714285714286,3.28571428571429,86.8571428571429,2,85.5714285714286,4.85714285714286,1,2.75162289775117,19.2044141751193,0,18.4106594382814,2.03540097839643,1.73205080756888,0,0,0,7,0,0,0,1,0,meth,Slide118.jpeg,0.153,0.236,0.264,0.185,0.473,0.23,meth_face_activities,0.928283602804614,0.049234,6,TRUE,0
meth Slide045.jpeg,4.88888888888889,90.6296296296296,0,90.7777777777778,4.33333333333333,1.62962962962963,2.87339698900278,14.9772857460585,0,14.4523975475281,2.18385685639668,1.57255666763855,0,27,0,0,0,1,0,0,-1,5.05,90.3,0,89.95,4.4,1.6,2.76205491770548,16.8369893545822,0,16.429995034756,2.18608036641406,1.56944509134179,0,20,0,0,0,1,0,0,-1,4.42857142857143,91.5714285714286,0,93.1428571428571,4.14285714285714,1.71428571428571,3.35942171894424,8.54121659673731,0,6.44020112078734,2.34012616672488,1.70433620649269,0,7,0,0,0,1,0,0,-1,meth,Slide045.jpeg,0.221,0.237,0.292,0.23,0.421,0.283,meth_instrument,0.800151915481724,0.049346,3,TRUE,2
opioid Slide035.jpeg,4.71428571428571,89.7857142857143,1.82142857142857,86.5,4.17857142857143,1.60714285714286,2.89132986007968,20.6314343819349,0.547964004533647,26.5141471671257,2.05577004457952,1.49911790642181,0,2,1,25,0,0.0714285714285714,0.0357142857142857,0.892857142857143,-0.0357142857142857,4.85714285714286,93.3809523809524,1.95238095238095,90.2380952380952,4.23809523809524,1.52380952380952,2.93744300856569,12.0019839629796,0.218217890235992,22.8317865308538,1.94691453086061,1.40068010691405,0,0,1,20,0,0,0.0476190476190476,0.952380952380952,0.0476190476190476,4.28571428571429,79,1.42857142857143,75.2857142857143,4,1.85714285714286,2.9277002188456,35.4165686273153,0.975900072948533,35.0747501094177,2.51661147842358,1.86445447147161,0,2,0,5,0,0.285714285714286,0,0.714285714285714,-0.285714285714286,opioid,Slide035.jpeg,0.366,0.281,0.104,0.123,0.416,0.188,opioid_injection_instrument,0.329534143021327,0.050228,3,TRUE,1
meth Slide060.jpeg,4.92857142857143,91.9642857142857,0.571428571428571,93,4.60714285714286,1.46428571428571,2.80117133473853,13.6855753823131,0.920087412456472,13.2916013582513,2.02464968555213,1.42678459681701,0,20,0,8,0,0.714285714285714,0,0.285714285714286,-0.714285714285714,5.33333333333333,91.6190476190476,0.666666666666667,92.0952380952381,4.95238095238095,1.28571428571429,2.63312235441753,14.7359295277773,0.966091783079296,15.1192088480342,1.8835124230063,1.34695423615122,0,14,0,7,0,0.666666666666667,0,0.333333333333333,-0.666666666666667,3.71428571428571,93,0.285714285714286,95.7142857142857,3.57142857142857,2,3.14718316987777,10.8320512061813,0.755928946018454,4.64450520200253,2.22539456105675,1.63299316185545,0,6,0,1,0,0.857142857142857,0,0.142857142857143,-0.857142857142857,meth,Slide060.jpeg,0.223,0.187,0.278,0.142,0.386,0.198,meth_instrument,0.794651741292892,0.050609,3,TRUE,0
meth Slide007.jpeg,4.66666666666667,91.4074074074074,0,92.6666666666667,4.74074074074074,1.2962962962963,2.89562003457211,12.2890171706261,0,12.3972701709815,1.99214983589613,1.51441318451976,0,27,0,0,0,1,0,0,-1,4.8,91.8,0,92.05,4.85,1.25,2.85804497036551,13.4344412063292,0,14.1141026897512,1.9269556026896,1.44641116670119,0,20,0,0,0,1,0,0,-1,4.28571428571429,90.2857142857143,0,94.4285714285714,4.42857142857143,1.42857142857143,3.19970236711092,8.99470743853083,0,5.50324579550235,2.29906813420444,1.81265393434993,0,7,0,0,0,1,0,0,-1,meth,Slide007.jpeg,0.438,0.311,0.085,0.154,0.678,0.218,meth,0.742890157398642,0.050953,1,TRUE,2
